CELLCODE	EOFORIGIN	NOFORIGIN	geometry	natura2000	spa	habitat
1kmE3774N3171	3774000	3171000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3171000, 3172000, 3172000, 3171000, 3171000))	FALSE	FALSE	FALSE
1kmE3774N3172	3774000	3172000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3172000, 3173000, 3173000, 3172000, 3172000))	FALSE	FALSE	FALSE
1kmE3774N3173	3774000	3173000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3173000, 3174000, 3174000, 3173000, 3173000))	FALSE	FALSE	FALSE
1kmE3774N3174	3774000	3174000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3174000, 3175000, 3175000, 3174000, 3174000))	FALSE	FALSE	FALSE
1kmE3774N3175	3774000	3175000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3175000, 3176000, 3176000, 3175000, 3175000))	FALSE	FALSE	FALSE
1kmE3774N3176	3774000	3176000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3176000, 3177000, 3177000, 3176000, 3176000))	FALSE	FALSE	FALSE
1kmE3774N3177	3774000	3177000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3177000, 3178000, 3178000, 3177000, 3177000))	FALSE	FALSE	FALSE
1kmE3774N3178	3774000	3178000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3178000, 3179000, 3179000, 3178000, 3178000))	FALSE	FALSE	FALSE
1kmE3774N3179	3774000	3179000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3179000, 3180000, 3180000, 3179000, 3179000))	FALSE	FALSE	FALSE
1kmE3774N3180	3774000	3180000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3180000, 3181000, 3181000, 3180000, 3180000))	FALSE	FALSE	FALSE
1kmE3774N3181	3774000	3181000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3181000, 3182000, 3182000, 3181000, 3181000))	FALSE	FALSE	FALSE
1kmE3774N3182	3774000	3182000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3182000, 3183000, 3183000, 3182000, 3182000))	FALSE	FALSE	FALSE
1kmE3774N3183	3774000	3183000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3183000, 3184000, 3184000, 3183000, 3183000))	FALSE	FALSE	FALSE
1kmE3774N3184	3774000	3184000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3184000, 3185000, 3185000, 3184000, 3184000))	FALSE	FALSE	FALSE
1kmE3774N3185	3774000	3185000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3185000, 3186000, 3186000, 3185000, 3185000))	FALSE	FALSE	FALSE
1kmE3774N3186	3774000	3186000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3186000, 3187000, 3187000, 3186000, 3186000))	FALSE	FALSE	FALSE
1kmE3774N3187	3774000	3187000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3187000, 3188000, 3188000, 3187000, 3187000))	FALSE	FALSE	FALSE
1kmE3774N3188	3774000	3188000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3188000, 3189000, 3189000, 3188000, 3188000))	FALSE	FALSE	FALSE
1kmE3774N3189	3774000	3189000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3189000, 3190000, 3190000, 3189000, 3189000))	FALSE	FALSE	FALSE
1kmE3774N3190	3774000	3190000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3190000, 3191000, 3191000, 3190000, 3190000))	FALSE	FALSE	FALSE
1kmE3774N3191	3774000	3191000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3191000, 3192000, 3192000, 3191000, 3191000))	FALSE	FALSE	FALSE
1kmE3774N3192	3774000	3192000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3192000, 3193000, 3193000, 3192000, 3192000))	FALSE	FALSE	FALSE
1kmE3774N3193	3774000	3193000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3193000, 3194000, 3194000, 3193000, 3193000))	FALSE	FALSE	FALSE
1kmE3774N3194	3774000	3194000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3194000, 3195000, 3195000, 3194000, 3194000))	FALSE	FALSE	FALSE
1kmE3774N3195	3774000	3195000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3195000, 3196000, 3196000, 3195000, 3195000))	FALSE	FALSE	FALSE
1kmE3774N3196	3774000	3196000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3196000, 3197000, 3197000, 3196000, 3196000))	FALSE	FALSE	FALSE
1kmE3774N3197	3774000	3197000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3197000, 3198000, 3198000, 3197000, 3197000))	FALSE	FALSE	FALSE
1kmE3774N3198	3774000	3198000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3198000, 3199000, 3199000, 3198000, 3198000))	FALSE	FALSE	FALSE
1kmE3774N3199	3774000	3199000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3199000, 3200000, 3200000, 3199000, 3199000))	FALSE	FALSE	FALSE
1kmE3774N3200	3774000	3200000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3200000, 3201000, 3201000, 3200000, 3200000))	FALSE	FALSE	FALSE
1kmE3774N3201	3774000	3201000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3201000, 3202000, 3202000, 3201000, 3201000))	FALSE	FALSE	FALSE
1kmE3774N3202	3774000	3202000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3202000, 3203000, 3203000, 3202000, 3202000))	FALSE	FALSE	FALSE
1kmE3774N3203	3774000	3203000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3203000, 3204000, 3204000, 3203000, 3203000))	FALSE	FALSE	FALSE
1kmE3774N3204	3774000	3204000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3204000, 3205000, 3205000, 3204000, 3204000))	FALSE	FALSE	FALSE
1kmE3774N3205	3774000	3205000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3205000, 3206000, 3206000, 3205000, 3205000))	FALSE	FALSE	FALSE
1kmE3774N3206	3774000	3206000	list(c(3774000, 3774000, 3775000, 3775000, 3774000, 3206000, 3207000, 3207000, 3206000, 3206000))	FALSE	FALSE	FALSE
1kmE3775N3154	3775000	3154000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3154000, 3155000, 3155000, 3154000, 3154000))	FALSE	FALSE	FALSE
1kmE3775N3155	3775000	3155000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3155000, 3156000, 3156000, 3155000, 3155000))	FALSE	FALSE	FALSE
1kmE3775N3156	3775000	3156000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3156000, 3157000, 3157000, 3156000, 3156000))	FALSE	FALSE	FALSE
1kmE3775N3157	3775000	3157000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3157000, 3158000, 3158000, 3157000, 3157000))	FALSE	FALSE	FALSE
1kmE3775N3158	3775000	3158000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3158000, 3159000, 3159000, 3158000, 3158000))	FALSE	FALSE	FALSE
1kmE3775N3159	3775000	3159000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3159000, 3160000, 3160000, 3159000, 3159000))	FALSE	FALSE	FALSE
1kmE3775N3160	3775000	3160000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3160000, 3161000, 3161000, 3160000, 3160000))	FALSE	FALSE	FALSE
1kmE3775N3161	3775000	3161000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3161000, 3162000, 3162000, 3161000, 3161000))	FALSE	FALSE	FALSE
1kmE3775N3162	3775000	3162000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3162000, 3163000, 3163000, 3162000, 3162000))	FALSE	FALSE	FALSE
1kmE3775N3163	3775000	3163000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3163000, 3164000, 3164000, 3163000, 3163000))	FALSE	FALSE	FALSE
1kmE3775N3164	3775000	3164000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3164000, 3165000, 3165000, 3164000, 3164000))	FALSE	FALSE	FALSE
1kmE3775N3165	3775000	3165000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3165000, 3166000, 3166000, 3165000, 3165000))	FALSE	FALSE	FALSE
1kmE3775N3166	3775000	3166000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3166000, 3167000, 3167000, 3166000, 3166000))	FALSE	FALSE	FALSE
1kmE3775N3167	3775000	3167000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3167000, 3168000, 3168000, 3167000, 3167000))	FALSE	FALSE	FALSE
1kmE3775N3168	3775000	3168000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3168000, 3169000, 3169000, 3168000, 3168000))	FALSE	FALSE	FALSE
1kmE3775N3169	3775000	3169000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3169000, 3170000, 3170000, 3169000, 3169000))	FALSE	FALSE	FALSE
1kmE3775N3170	3775000	3170000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3170000, 3171000, 3171000, 3170000, 3170000))	FALSE	FALSE	FALSE
1kmE3775N3171	3775000	3171000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3171000, 3172000, 3172000, 3171000, 3171000))	FALSE	FALSE	FALSE
1kmE3775N3172	3775000	3172000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3172000, 3173000, 3173000, 3172000, 3172000))	FALSE	FALSE	FALSE
1kmE3775N3173	3775000	3173000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3173000, 3174000, 3174000, 3173000, 3173000))	FALSE	FALSE	FALSE
1kmE3775N3174	3775000	3174000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3174000, 3175000, 3175000, 3174000, 3174000))	FALSE	FALSE	FALSE
1kmE3775N3175	3775000	3175000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3175000, 3176000, 3176000, 3175000, 3175000))	FALSE	FALSE	FALSE
1kmE3775N3176	3775000	3176000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3176000, 3177000, 3177000, 3176000, 3176000))	FALSE	FALSE	FALSE
1kmE3775N3177	3775000	3177000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3177000, 3178000, 3178000, 3177000, 3177000))	FALSE	FALSE	FALSE
1kmE3775N3178	3775000	3178000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3178000, 3179000, 3179000, 3178000, 3178000))	FALSE	FALSE	FALSE
1kmE3775N3179	3775000	3179000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3179000, 3180000, 3180000, 3179000, 3179000))	FALSE	FALSE	FALSE
1kmE3775N3180	3775000	3180000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3180000, 3181000, 3181000, 3180000, 3180000))	FALSE	FALSE	FALSE
1kmE3775N3181	3775000	3181000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3181000, 3182000, 3182000, 3181000, 3181000))	FALSE	FALSE	FALSE
1kmE3775N3182	3775000	3182000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3182000, 3183000, 3183000, 3182000, 3182000))	FALSE	FALSE	FALSE
1kmE3775N3183	3775000	3183000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3183000, 3184000, 3184000, 3183000, 3183000))	FALSE	FALSE	FALSE
1kmE3775N3184	3775000	3184000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3184000, 3185000, 3185000, 3184000, 3184000))	FALSE	FALSE	FALSE
1kmE3775N3185	3775000	3185000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3185000, 3186000, 3186000, 3185000, 3185000))	FALSE	FALSE	FALSE
1kmE3775N3186	3775000	3186000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3186000, 3187000, 3187000, 3186000, 3186000))	FALSE	FALSE	FALSE
1kmE3775N3187	3775000	3187000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3187000, 3188000, 3188000, 3187000, 3187000))	FALSE	FALSE	FALSE
1kmE3775N3188	3775000	3188000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3188000, 3189000, 3189000, 3188000, 3188000))	FALSE	FALSE	FALSE
1kmE3775N3189	3775000	3189000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3189000, 3190000, 3190000, 3189000, 3189000))	FALSE	FALSE	FALSE
1kmE3775N3190	3775000	3190000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3190000, 3191000, 3191000, 3190000, 3190000))	FALSE	FALSE	FALSE
1kmE3775N3191	3775000	3191000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3191000, 3192000, 3192000, 3191000, 3191000))	FALSE	FALSE	FALSE
1kmE3775N3192	3775000	3192000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3192000, 3193000, 3193000, 3192000, 3192000))	FALSE	FALSE	FALSE
1kmE3775N3193	3775000	3193000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3193000, 3194000, 3194000, 3193000, 3193000))	FALSE	FALSE	FALSE
1kmE3775N3194	3775000	3194000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3194000, 3195000, 3195000, 3194000, 3194000))	FALSE	FALSE	FALSE
1kmE3775N3195	3775000	3195000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3195000, 3196000, 3196000, 3195000, 3195000))	FALSE	FALSE	FALSE
1kmE3775N3196	3775000	3196000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3196000, 3197000, 3197000, 3196000, 3196000))	FALSE	FALSE	FALSE
1kmE3775N3197	3775000	3197000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3197000, 3198000, 3198000, 3197000, 3197000))	FALSE	FALSE	FALSE
1kmE3775N3198	3775000	3198000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3198000, 3199000, 3199000, 3198000, 3198000))	FALSE	FALSE	FALSE
1kmE3775N3199	3775000	3199000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3199000, 3200000, 3200000, 3199000, 3199000))	FALSE	FALSE	FALSE
1kmE3775N3200	3775000	3200000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3200000, 3201000, 3201000, 3200000, 3200000))	FALSE	FALSE	FALSE
1kmE3775N3201	3775000	3201000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3201000, 3202000, 3202000, 3201000, 3201000))	FALSE	FALSE	FALSE
1kmE3775N3202	3775000	3202000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3202000, 3203000, 3203000, 3202000, 3202000))	FALSE	FALSE	FALSE
1kmE3775N3203	3775000	3203000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3203000, 3204000, 3204000, 3203000, 3203000))	FALSE	FALSE	FALSE
1kmE3775N3204	3775000	3204000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3204000, 3205000, 3205000, 3204000, 3204000))	FALSE	FALSE	FALSE
1kmE3775N3205	3775000	3205000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3205000, 3206000, 3206000, 3205000, 3205000))	FALSE	FALSE	FALSE
1kmE3775N3206	3775000	3206000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3206000, 3207000, 3207000, 3206000, 3206000))	FALSE	FALSE	FALSE
1kmE3775N3207	3775000	3207000	list(c(3775000, 3775000, 3776000, 3776000, 3775000, 3207000, 3208000, 3208000, 3207000, 3207000))	FALSE	FALSE	FALSE
1kmE3776N3151	3776000	3151000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3151000, 3152000, 3152000, 3151000, 3151000))	FALSE	FALSE	FALSE
1kmE3776N3152	3776000	3152000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3152000, 3153000, 3153000, 3152000, 3152000))	FALSE	FALSE	FALSE
1kmE3776N3153	3776000	3153000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3153000, 3154000, 3154000, 3153000, 3153000))	FALSE	FALSE	FALSE
1kmE3776N3154	3776000	3154000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3154000, 3155000, 3155000, 3154000, 3154000))	FALSE	FALSE	FALSE
1kmE3776N3155	3776000	3155000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3155000, 3156000, 3156000, 3155000, 3155000))	FALSE	FALSE	FALSE
1kmE3776N3156	3776000	3156000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3156000, 3157000, 3157000, 3156000, 3156000))	FALSE	FALSE	FALSE
1kmE3776N3157	3776000	3157000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3157000, 3158000, 3158000, 3157000, 3157000))	FALSE	FALSE	FALSE
1kmE3776N3158	3776000	3158000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3158000, 3159000, 3159000, 3158000, 3158000))	FALSE	FALSE	FALSE
1kmE3776N3159	3776000	3159000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3159000, 3160000, 3160000, 3159000, 3159000))	FALSE	FALSE	FALSE
1kmE3776N3160	3776000	3160000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3160000, 3161000, 3161000, 3160000, 3160000))	FALSE	FALSE	FALSE
1kmE3776N3161	3776000	3161000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3161000, 3162000, 3162000, 3161000, 3161000))	FALSE	FALSE	FALSE
1kmE3776N3162	3776000	3162000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3162000, 3163000, 3163000, 3162000, 3162000))	FALSE	FALSE	FALSE
1kmE3776N3163	3776000	3163000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3163000, 3164000, 3164000, 3163000, 3163000))	FALSE	FALSE	FALSE
1kmE3776N3164	3776000	3164000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3164000, 3165000, 3165000, 3164000, 3164000))	FALSE	FALSE	FALSE
1kmE3776N3165	3776000	3165000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3165000, 3166000, 3166000, 3165000, 3165000))	FALSE	FALSE	FALSE
1kmE3776N3166	3776000	3166000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3166000, 3167000, 3167000, 3166000, 3166000))	FALSE	FALSE	FALSE
1kmE3776N3167	3776000	3167000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3167000, 3168000, 3168000, 3167000, 3167000))	FALSE	FALSE	FALSE
1kmE3776N3168	3776000	3168000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3168000, 3169000, 3169000, 3168000, 3168000))	FALSE	FALSE	FALSE
1kmE3776N3169	3776000	3169000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3169000, 3170000, 3170000, 3169000, 3169000))	FALSE	FALSE	FALSE
1kmE3776N3170	3776000	3170000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3170000, 3171000, 3171000, 3170000, 3170000))	FALSE	FALSE	FALSE
1kmE3776N3171	3776000	3171000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3171000, 3172000, 3172000, 3171000, 3171000))	FALSE	FALSE	FALSE
1kmE3776N3172	3776000	3172000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3172000, 3173000, 3173000, 3172000, 3172000))	FALSE	FALSE	FALSE
1kmE3776N3173	3776000	3173000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3173000, 3174000, 3174000, 3173000, 3173000))	FALSE	FALSE	FALSE
1kmE3776N3174	3776000	3174000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3174000, 3175000, 3175000, 3174000, 3174000))	FALSE	FALSE	FALSE
1kmE3776N3175	3776000	3175000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3175000, 3176000, 3176000, 3175000, 3175000))	FALSE	FALSE	FALSE
1kmE3776N3176	3776000	3176000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3176000, 3177000, 3177000, 3176000, 3176000))	FALSE	FALSE	FALSE
1kmE3776N3177	3776000	3177000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3177000, 3178000, 3178000, 3177000, 3177000))	FALSE	FALSE	FALSE
1kmE3776N3178	3776000	3178000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3178000, 3179000, 3179000, 3178000, 3178000))	FALSE	FALSE	FALSE
1kmE3776N3179	3776000	3179000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3179000, 3180000, 3180000, 3179000, 3179000))	FALSE	FALSE	FALSE
1kmE3776N3180	3776000	3180000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3180000, 3181000, 3181000, 3180000, 3180000))	FALSE	FALSE	FALSE
1kmE3776N3181	3776000	3181000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3181000, 3182000, 3182000, 3181000, 3181000))	FALSE	FALSE	FALSE
1kmE3776N3182	3776000	3182000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3182000, 3183000, 3183000, 3182000, 3182000))	FALSE	FALSE	FALSE
1kmE3776N3183	3776000	3183000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3183000, 3184000, 3184000, 3183000, 3183000))	FALSE	FALSE	FALSE
1kmE3776N3184	3776000	3184000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3184000, 3185000, 3185000, 3184000, 3184000))	FALSE	FALSE	FALSE
1kmE3776N3185	3776000	3185000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3185000, 3186000, 3186000, 3185000, 3185000))	FALSE	FALSE	FALSE
1kmE3776N3186	3776000	3186000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3186000, 3187000, 3187000, 3186000, 3186000))	FALSE	FALSE	FALSE
1kmE3776N3187	3776000	3187000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3187000, 3188000, 3188000, 3187000, 3187000))	FALSE	FALSE	FALSE
1kmE3776N3188	3776000	3188000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3188000, 3189000, 3189000, 3188000, 3188000))	FALSE	FALSE	FALSE
1kmE3776N3189	3776000	3189000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3189000, 3190000, 3190000, 3189000, 3189000))	FALSE	FALSE	FALSE
1kmE3776N3190	3776000	3190000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3190000, 3191000, 3191000, 3190000, 3190000))	FALSE	FALSE	FALSE
1kmE3776N3191	3776000	3191000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3191000, 3192000, 3192000, 3191000, 3191000))	FALSE	FALSE	FALSE
1kmE3776N3192	3776000	3192000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3192000, 3193000, 3193000, 3192000, 3192000))	FALSE	FALSE	FALSE
1kmE3776N3193	3776000	3193000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3193000, 3194000, 3194000, 3193000, 3193000))	FALSE	FALSE	FALSE
1kmE3776N3194	3776000	3194000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3194000, 3195000, 3195000, 3194000, 3194000))	FALSE	FALSE	FALSE
1kmE3776N3195	3776000	3195000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3195000, 3196000, 3196000, 3195000, 3195000))	FALSE	FALSE	FALSE
1kmE3776N3196	3776000	3196000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3196000, 3197000, 3197000, 3196000, 3196000))	FALSE	FALSE	FALSE
1kmE3776N3197	3776000	3197000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3197000, 3198000, 3198000, 3197000, 3197000))	FALSE	FALSE	FALSE
1kmE3776N3198	3776000	3198000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3198000, 3199000, 3199000, 3198000, 3198000))	FALSE	FALSE	FALSE
1kmE3776N3199	3776000	3199000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3199000, 3200000, 3200000, 3199000, 3199000))	FALSE	FALSE	FALSE
1kmE3776N3200	3776000	3200000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3200000, 3201000, 3201000, 3200000, 3200000))	FALSE	FALSE	FALSE
1kmE3776N3201	3776000	3201000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3201000, 3202000, 3202000, 3201000, 3201000))	FALSE	FALSE	FALSE
1kmE3776N3202	3776000	3202000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3202000, 3203000, 3203000, 3202000, 3202000))	FALSE	FALSE	FALSE
1kmE3776N3203	3776000	3203000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3203000, 3204000, 3204000, 3203000, 3203000))	FALSE	FALSE	FALSE
1kmE3776N3204	3776000	3204000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3204000, 3205000, 3205000, 3204000, 3204000))	FALSE	FALSE	FALSE
1kmE3776N3205	3776000	3205000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3205000, 3206000, 3206000, 3205000, 3205000))	FALSE	FALSE	FALSE
1kmE3776N3206	3776000	3206000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3206000, 3207000, 3207000, 3206000, 3206000))	FALSE	FALSE	FALSE
1kmE3776N3207	3776000	3207000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3207000, 3208000, 3208000, 3207000, 3207000))	FALSE	FALSE	FALSE
1kmE3776N3208	3776000	3208000	list(c(3776000, 3776000, 3777000, 3777000, 3776000, 3208000, 3209000, 3209000, 3208000, 3208000))	FALSE	FALSE	FALSE
1kmE3777N3148	3777000	3148000	list(c(3777000, 3777000, 3778000, 3778000, 3777000, 3148000, 3149000, 3149000, 3148000, 3148000))	FALSE	FALSE	FALSE
1kmE3777N3149	3777000	3149000	list(c(3777000, 3777000, 3778000, 3778000, 3777000, 3149000, 3150000, 3150000, 3149000, 3149000))	FALSE	FALSE	FALSE
